beer/name,beers_average
Oatmeal Stout,3.76
Rudolph's Raspberry Yuletide,3.76
Ölsch,3.76
X-Mas Zinnebir,3.76
Mallard Lite,3.76
Granitbock,3.76
Great Scott Scotch Ale,3.76
Chicory Stout,3.76
20th Street Pale Ale - Citra,3.76
Oatmeal Porter,3.76
Hop Project #45,3.76
King's County Brown Ale,3.76
Caldera OBF 15,3.76
Neder Faßbier,3.76
English Summer Ale,3.76
Tarry Suchong,3.76
Hacker-Pschorr Hubertus Bock,3.76
Käuzle,3.76
Nitro Cream Stout,3.76
Paleo IPA,3.76
Gentse Tripel,3.76
Retribution,3.76
Squirrel's Nut Brown Ale,3.76
Arbor Brewing Batch 1000 Smoked Lager,3.76
Lips Of Faith - Dandelion Ale,3.76
Roggen-son,3.76
Max Abbey,3.76
Twain's Gingerbread Brown Ale,3.76
Ramstein Classic,3.76
Drunkin Pumpkin,3.76
L'Amarante,3.76
Barleywine,3.76
Red October,3.76
I.P.A. Belge 2010,3.76
Wrasslers XXXX Stout,3.76
Toasted Coconut Wit,3.76
Rebellion White,3.76
Pride Of Pilsen,3.76
Hoppa Loppa IPA,3.76
Challenger India Pale Ale (CIPA),3.76
Grizzly Peak Pale Ale,3.76
Big River Irish Red Lager,3.76
Black Coast IPA,3.76
Mountain Holidays In Vermont Rich Creamy Bock Lager,3.76
Belgium Double,3.76
Gold Nugget Hefeweizen,3.76
Blue,3.76
Chocolate Pumpkin,3.76
California Amber,3.76
Colorado IPA Nouveau,3.76
Bumble Beer,3.76
Harvest Fest,3.76
Burnt Sienna Ale,3.76
Authentique 621,3.76
Scratch Beer 10 - 2008,3.76
White Birch Apprentice Series Aloha Ale,3.76
Palomino American Pale Ale,3.76
"5,0 Original",3.76
Hop Chronic IPA,3.76
Heartbeat,3.76
Samuel Adams Oak Aged Porter,3.76
Imagination Farmhouse Ale,3.76
Caddy Wompus,3.76
Lancastrator Doppelbock,3.76
Heartland Sheep's Secret Scotch Ale,3.76
Livinus Blond,3.76
Brewer's Art Saison L'Ombre,3.76
Frostnipper Winter Warmer,3.76
Gordon Biersch Hefeweizen,3.76
Julebryg 2007,3.76
Foxtrot,3.76
Front Street Kolsch,3.76
Belgium Brown,3.76
Ausable Wulff Red Ale,3.76
The Sister,3.76
Wildebok,3.76
Belge Ambrée Sélection,3.76
Braustolz Kappler Braumeister,3.76
3 Sheets,3.76
Victorias Triple Belgian Ale,3.76
Tug Boat Stout,3.76
People's Pilsner,3.76
Muskoka Hefe-Weissbier,3.76
Grog,3.76
Thunder Canyon Obsidian Porter,3.76
Worcestershire Way,3.76
Spring Kölsch,3.76
Queen B,3.76
Epic Lager,3.76
Shepherd's Watch,3.76
Flemish Bruin,3.76
Western Rider,3.76
Cinders,3.76
Wobbly Boot Smokey Weizen,3.76
Earth Dog IPA,3.76
Murph's Porter,3.76
Obama IPA,3.76
Broomstick,3.76
East Street Cream,3.76
Bill's Pils,3.76
Scherdel Premium Pilsner,3.76
Joe's Premium American Pilsner,3.76
Bill Brand Imperial Red Ale,3.76
Gold Miner,3.76
Wiegeleir Grand Cru,3.76
Glen's Best Bitter,3.76
Bosprotter,3.76
Harpoon Island Creek Oyster Stout (100 Barrel Series #36),3.76
Buddha’s Hand,3.76
High Street Bombers Kolsch,3.76
Sensessionale,3.76
Weihenstephaner Tradition,3.76
Emelisse Blond,3.76
Flagstaff Blackbird Porter,3.76
Hofmühl Hell,3.76
P2 Imperial Stout,3.76
Balthazar Oak Aged,3.76
Tail Dragger IPA,3.76
Jingleberry Stout,3.76
Son Of Peter Double IPA,3.76
Saison A Pleine Voile,3.76
Kuhnhenn Red IPA,3.76
Alvinne Freaky Dark,3.76
Sleepy Dog Dunkel Weizen,3.76
Mehana Alala Hawaiian Crow Porter,3.76
Lozen Boer,3.76
Fleurious Honey Ale,3.76
Kuhnhenn Wizard Sleeve,3.76
Winterbier Klooster Speciale (for Kruisheren),3.76
Vivat Triple,3.76
Eichbaum Rotes Räuberbier,3.76
Malheur 6°,3.76
Bottleworks Van Den Vern Grand Cru,3.76
Saison Impériale 2011,3.76
Banoffee Bitter,3.76
Cheshire Valley Robust Porter,3.76
Pecks Pilsner,3.76
Slacker Bock,3.76
Vleteren Dark Old Strong Ale,3.76
Brown's Raspberry Lambic,3.76
Schinner Edel Weisse,3.76
Maggie Brown,3.76
Sapporo Organic 100,3.76
Nor'Wester Oregon Pale Ale,3.76
Red Hill Weizenbock,3.76
Chester County Bitter,3.76
Gogbarts Leap,3.76
Paragon Apricot Blonde,3.76
Baird / Ishii / Stone Japanese Green Tea IPA,3.76
Jarrah Jacks Brown Ale,3.76
Hell Awaits Imperial Porter,3.76
Kelly's Oatmeal Stout,3.76
L'Espresso Robusto,3.76
Arden Amber,3.76
Über Special Bitter,3.76
El Gatoberfest,3.76
Alba Scots Pine Ale,3.76
Ouachita ESB,3.76
Ringneck Honey Wheat Ale,3.76
Ølfabrikken Rug IPA,3.76
Killer Ale,3.76
Single Track Dry Stout,3.76
471 ESB,3.76
Wolaver's All-American Ale,3.76
13th Commandment,3.76
Happy Pilz,3.76
Der Schnitt Oben,3.76
31-25 Hefe,3.76
Blanche De Wissant,3.76
Carolina Vienna Lager,3.76
Porteris,3.76
Saison Framboise,3.76
Wolnzacher Altfrankisches Dunkel,3.76
Basin Harbor Ale,3.76
Big Hoppy,3.76
Beacon India Pale Ale,3.76
Winter Seasonal,3.76
Kaufbeurer Tänzelfestbier,3.76
Bischoff Pils,3.76
Penns Valley Pilsner,3.76
Big Buck IPA,3.76
Thunderbolt Red Ale,3.76
Primator Dark Lager,3.76
Antwerps Bruin,3.76
Bont & Blauw,3.76
Maisel Bamberger Hell,3.76
Shepherd Neame Christmas Ale (vintage 2010),3.76
Belgian Strawberry,3.76
Sisters Of The Moon,3.76
New Holland Imperial Stout,3.76
Wildflower Witbier,3.76
Santa's Magic,3.76
Pepper Porter,3.76
Störtebeker Bernstein-Weizen,3.76
Adnams Oyster Stout,3.76
Tyranny,3.76
Gold Digger IPA,3.76
Golden Zoe IPA,3.76
Wahine White,3.76
Barrington Oktoberfest,3.76
Cuvée St. Antoine,3.76
Snapped IPA,3.76
Punk Wheat Ale,3.76
M350,3.76
Adnams Lighthouse,3.76
Endless Ale,3.76
Doppel Alt,3.76
Arcadia Cereal Killer Barley Wine,3.76
Short's Bourbon Huma,3.76
Red Glare,3.76
The Pope,3.76
Señor Fumar,3.76
Carls Porter,3.76
Young's Old Nick,3.76
Love Stout,3.76
The Seamstress Union,3.76
Colorfest,3.76
MacFindlay Scotch Ale,3.76
Captain Barley Heart,3.76
Gutterpup,3.76
Twisted Kilt,3.76
Fleur De Lis IPA,3.76
Dark Apparition - Nano Orange,3.76
Pineapple Under The Sea,3.76
Pollux,3.76
Cold Nose Winter Ale,3.76
Whitecap Ale,3.76
Young's St. George's Ale,3.76
City Range City Brew,3.76
Playa Pale Ale,3.76
Palisade IPA,3.76
Milly's Manch-Vegas IPA,3.76
111 Blonde,3.76
Highway 22 Wheat,3.76
Wrye IPA,3.76
Graincheuse,3.76
Snyder Bier,3.76
Oak-Aged IPA,3.76
King Unfiltered Hopped-up Pilsner,3.76
H.R. Balticle,3.76
Caracu,3.76
Weed Lemurian Golden Lager,3.76
Bad Man,3.76
Maneblusser,3.76
Kozel Cerny (Kozel Dark) Velckopopovicky,3.76
Hofbräu Festbier,3.76
Apricot Cream Ale,3.77
Porter,3.77
Baltic Porter,3.77
Pike Double IPA,3.77
Steep 'n Deep Winter Ale,3.77
Haleighs Honey Brown,3.77
Red Rye Ale,3.77
Oregon White Beer,3.77
Chocolate By The Barrel Cream Stout,3.77
Greg Noonan Memorial Vienna,3.77
Best Of Beer Camp: California Common - Beer Camp #8,3.77
Skull & Bones Oud Bruin,3.77
Frog's Hollow Double Pumpkin Ale,3.77
St. Stephen's Bock,3.77
Iniquitous With Citra Hops,3.77
Folklore (Coffee),3.77
St. Louis Pale Ale,3.77
Puget Sound Porter,3.77
Maibock,3.77
Scout Stout,3.77
Quadruppel,3.77
Hasselhoff,3.77
Stormy Roses Stout,3.77
S:t Hans Dubbel,3.77
3rd Anniversary Double IPA,3.77
Sloeber,3.77
Chestnut Hill,3.77
Friar's Porter,3.77
Cuvée De L'alchimiste #14,3.77
Red Leader,3.77
Alpha Deuce IPA,3.77
Rosa,3.77
Bourbon Barrel Imperial Stout,3.77
Robson Street Hefeweizen,3.77
Lemongrass Rye,3.77
Schmitt Barley Wine,3.77
Redman,3.77
Red Truck Lager,3.77
Pub Porter,3.77
Ten Penny Ale,3.77
Highland Ale,3.77
Prinzregent Luitpold Weissbier Dunkel,3.77
Knecht Ruprecht,3.77
Samuel Adams Holiday Porter,3.77
Samuel Adams Rauch Bier,3.77
Sünner Kölsch,3.77
Bitter,3.77
Hopped Up,3.77
Samuel Adams Whitewater IPA,3.77
Pinstripe Porter,3.77
Bavarian Sun,3.77
Marie Clarisse,3.77
Samuel Adams Patriot Homebrew Oatmeal Stout,3.77
Union Jack,3.77
Pilsner Lager,3.77
"Nice Guy, Dud Root",3.77
Chukkar English Pale Ale,3.77
Terrapin Double Feature,3.77
Maple Porter,3.77
Eisenbahn Lust,3.77
Quad,3.77
Amsterdam Boneshaker IPA,3.77
Front Street Belgian Red Ale,3.77
Diable,3.77
Brewer's Art Cerberus Tripel,3.77
Fourteen Ale,3.77
Heartland Brewery Not Tonight Honey Porter,3.77
First Draft Lactose Cherry Chocolate Shwartzbier,3.77
O'Hara's Irish Pale Ale,3.77
König Sahl Schwarz,3.77
Highland Cattail Peak Wheat With Belgian Yeast,3.77
Goose Autumn Ale,3.77
1900 Spéciale Bonnes Fêtes,3.77
Blackberry Hefe,3.77
Devil Bird (2011),3.77
Moon Squaller,3.77
Aviator Doppelbock,3.77
Brooks Brown Ale,3.77
Back Beach,3.77
Old School Pale Ale,3.77
Hop Phanatic,3.77
Harpoon Rauchfetzen (100 Barrel Series #25),3.77
15th Anniversary Ale,3.77
Athena,3.77
Hunter Cranky Pants IPA,3.77
Midnight Pass Porter,3.77
Krombacher Extramild,3.77
Novemberfest,3.77
Squatters Full Suspension Pale Ale,3.77
Rio Salado Monsoon Maerzen Amber Lager,3.77
Sir Walter Raleigh,3.77
Flat Earth Belgian-Style Pale Ale,3.77
Finest Lager,3.77
Bing,3.77
Samurai Barley Ale,3.77
Puffer Ale,3.77
Domaine DuPage French Style Country Ale,3.77
Fish Tale Monkfish Belgian-Style Triple,3.77
Muttley's Pit Stop,3.77
Berserk,3.77
Landwehr Weihnachtsbier,3.77
Abzug,3.77
Lublin Lager,3.77
The Scottish,3.77
Löwen Weisse,3.77
Tettnanger Single Hop IPA,3.77
The Bitter End Pale Ale,3.77
Herrnbräu Hefe-Weißbier Dunkel,3.77
Dom Blonde Kölsch,3.77
Lightwave Belgian Pale Ale,3.77
Lion's Roar,3.77
Claim Jumper Red,3.77
Ambacht Matzobraü,3.77
Wedge Witbier,3.77
Barley's Boulder Gold Hefeweizen,3.77
Bourbon Barrel Panama Limited Red Ale,3.77
Good AdWeiss,3.77
50 Fathoms ESB,3.77
Lindemans Tea Beer,3.77
Sleepy Dog St. Bernard,3.77
BrewDog Paradox Smokehead (Batch 015) - Smokehead,3.77
Nacio Herb Brown Porter,3.77
Black Oak Wet Hop Pale Ale,3.77
Munich Tostada,3.77
Bell's Batch 10000,3.77
Bell's Golden Rye,3.77
Gunzendorfer Schlückla,3.77
Bling Bling,3.77
Holy Grail Pale Ale,3.77
Aged Abbey Ale,3.77
Sly Fox Dales 10k Limited Edition,3.77
Highway 78 Scotch Ale,3.77
The Dark Side,3.77
Brotherly Suds #1,3.77
Gold Rush Golden Lager,3.77
Sour Mashed Sweet Potato,3.77
Friends With Benefits,3.77
Geary's Autumn Ale,3.77
Kirchers Premium Pils,3.77
Bink Blond,3.77
Pompous Pompadour Porter,3.77
Oasthouse IPA (Farmhouse Brewing),3.77
Stop Work 689 Kolsch,3.77
Gilded Otter Hefeweizen,3.77
Jomfruhumle,3.77
Spooks Ale,3.77
La Fleur,3.77
Twisted Meniscus IPA,3.77
Mill Street Coffee Porter,3.77
Mt. Tam Pale Ale,3.77
FS 15,3.77
Kutscher Alt,3.77
De Graal Tripel,3.77
Special Reserve Wisconsin Scottish Ale,3.77
Chile Buster,3.77
Duveneck Dortmunder,3.77
Elevator Vienna-Style Amber Lager,3.77
Jopen Bokbier,3.77
Hartwall Classic,3.77
Berrings Blauwbier,3.77
Liquid Sun Hefe Weizen,3.77
Hoppy Turkey,3.77
Dog Days Of Summer,3.77
Stegmaier Summer Stock Lager,3.77
Chiller Honey Beer,3.77
Red Brick Helles Bock,3.77
Big Horn Pilsner Noel,3.77
Mad Brewers Scribbly Gum Lager,3.77
HG Wheat,3.77
OM Pomegranate Pale Ale,3.77
Islander Pale Ale,3.77
Craftsman Cabernale,3.77
Theakston XB,3.77
Cellar Cuvee 6,3.77
Amersfoort Blond,3.77
Brewmaster's Choice IPA,3.77
I'll Be Bock,3.77
Durango Brewing Derail Ale,3.77
Wachusett Belgian Style White,3.77
Ocean Vienna,3.77
Owyhee Amber Ale,3.77
7th Street Wheat - Watermelon,3.77
Winter Moon,3.77
Hogsback Hefeweizen,3.77
Monk's Blood,3.77
Leuven Life Pale Ale,3.77
Barrel Aged Brett Mesquite Smoked Porter,3.77
Marks & Spencer Barrel Aged Greenwich Hospital Porter,3.77
Gateway Kolsch,3.77
Las Drop Forbidden Witbier,3.77
Tettnager Trippel,3.77
MoHill IPA,3.77
CBC Saphir Pils,3.77
La Jamboise De Bister Speciale Brune,3.77
Olde Peninsula Midnight Stout,3.77
Scotch Style Ale,3.77
Blind Faith,3.77
Zepptemberfest,3.77
Over & Out S.P.A,3.77
Hofbräu München Hefe Weizen,3.77
One Nut Brown Ale,3.77
Abbaye De Floreffe Prima Melior,3.77
Bière Nouvelle,3.77
Hacker-Pschorr Sternweisse,3.77
Arctic Blast Vanilla Porter,3.77
Gwiniz Du,3.77
River Horse Double Wit,3.77
Jamesport Weizenbock,3.77
Wild Ass Amber Ale,3.77
Goosetown Brown,3.77
Doppel-Hirsch,3.77
Organic Ur Pils,3.77
Pig Dog Pale Ale,3.77
Black Whole,3.77
American IPA,3.77
Edge City Harvest Ale,3.77
Roots Organic Pale Ale,3.77
Blimey English-Style Pale Ale,3.77
Terminal Gravity IPA,3.77
BeakTweaker Citrus IPA,3.77
Pride Of Milford Special Ale,3.77
Winter Warlock Oatmeal Stout,3.77
Taps Premium Lager,3.77
Jefferson's Reserve Bourbon Barrel Stout,3.77
Highlands Scottish Ale,3.77
Wort Hog Dort,3.77
Newport Storm Summer Ale,3.77
Porter House Svetloye,3.77
Leviathan Imperial Stout,3.77
Just Ale 2004,3.77
Pike India Pale Ale,3.77
Taps Pacific Gem IPA,3.77
Newport Storm - Peter (Cyclone Series),3.77
Ginga Kogen White Shot Beer,3.77
Imperial India Pale Ale,3.77
Lemon Grass Ginger,3.77
Smokabaga,3.77
Jul - &#336;l,3.77
Weihnachtsbock,3.77
Ape Ale,3.77
Lips Of Faith - Le Fleur Misseur?,3.77
Unicorn Killer,3.77
Maduro Oatmeal Brown Ale - Caramel Maté,3.77
East End Witte,3.77
Neustadt Texas Tea Stout,3.77
Golden Glow,3.77
Somersault,3.77
F-U Double IPA,3.77
Hangman Winter Fest Strong Ale,3.77
Imperium,3.77
Hitachino Nest Extra High (XH),3.77
Abbey Dubbel,3.77
Stockyard IPA,3.77
Scratch Beer 24 - 2009 (a.k.a. Van De Hoorn),3.77
Redeye Ale,3.77
Scratch Beer 32 - 2010 (Keystone Common),3.77
The Big 4-0 Barleywine,3.77
Bleu,3.77
Amsterdam Hulkamania Kolsch,3.77
Peat Porter,3.77
Schwartzbier (JLS Release #6),3.77
Gotlands Red October,3.77
Space Cowboy,3.77
Eisenbahn Weizenbier,3.77
Elixir,3.77
Twenty Pale Ale,3.77
Annadel Pale Ale,3.77
Cobain's Double Dark IPA,3.77
Peach Head,3.77
Copper Hog Ale,3.77
4 Pines Märzen,3.77
Blueberry Vanilla Wheat,3.77
Mogul Madness Ale,3.77
Bedele Beer,3.77
Unplugged Abt,3.77
Blackstone Stout,3.77
Stone Soup,3.77
Schlafly Belgian Spiced Ale,3.77
Hedonism Ale,3.77
Brewer's Art Zodiac,3.77
Green Man Cask IPA,3.77
Mad Badger Barley Wine,3.77
Amsterdam Maibock,3.77
Samuel Smith's Organic Cherry Fruit Beer,3.77
Newcomb's IPA,3.77
Seven Gates Of Hops - Gate 2,3.77
Rosie,3.77
The Toasters 30th Anniversary,3.77
Black Walnut Lager,3.77
Dreamin' Double IPA,3.77
Willimantic EurIPAen,3.77
Godelief,3.77
Moat Smoked Bock,3.77
Dark Horse Perkulator Coffee Dopplebock,3.77
Kickstart Oatmeal Stout,3.77
Triangle White Ale,3.77
Willimantic Batch 888,3.77
Wasatch Special Reserve Pale Ale,3.77
Helleketelbier,3.77
South Bay IPA,3.77
Mcloud,3.77
Apricot Nectar,3.77
Catcher In The Double Ryenbow,3.77
Engel Bock Dunkel,3.77
Boxer Bière De Fête,3.77
Lunator,3.77
Pisgah American Style Pale Ale,3.77
Blacksnake Porter,3.77
Creekside IPA,3.77
Corporal Punishment,3.77
St. Stephen Saison,3.77
No Hoplo Ingles,3.77
Domhof Dunkles,3.77
Big Worse,3.77
Charles Quint Blonde/Keizer Karel Blond,3.77
BrewDog Paradox Islay (Batch 001) - Duncan Taylor & Co Caol Ila 1996,3.77
Celebration Libation,3.77
Five-A-L IPA,3.77
Stone City Hefeweizen,3.77
Vintage Ale,3.77
De Wilde Zuidentrein,3.77
Witte Noire,3.77
De Lepelaer Beemster Blond,3.77
Durdle Door,3.77
Gordon Biersch Sticke Alt,3.77
Angry Mike's Stoudt Creek,3.77
Karuizawa Kogen Scottish Ale 2006,3.77
Tsunami IPA,3.77
Kerasus,3.77
John Stoner's Oatmeal Stout,3.77
Columbus Single Hop IPA,3.77
Winterbraun,3.77
Why Winter,3.77
Witch's Wit,3.77
Van Helles,3.77
Stein Bock,3.77
Staropramen Kelt Original Stout,3.77
Six Impossible Things,3.77
Boysenberry Stout,3.77
St. Dekkera Reserve: Belgian Double Pale Ale,3.77
Half Day IPA,3.77
Raspberry Rye,3.77
Mr. Toad's Wild Red Ale,3.77
Wizard's Staff,3.77
Duchy Originals Organic Golden Ale,3.77
Taylor Oktoberfest,3.77
Mariestads Prima Lager,3.77
Melbourn Bros. Apricot,3.77
Happy Holidays,3.77
Newport IPA,3.77
3 Ravens Bock The Ravenator,3.77
Liberty Pale Ale,3.77
Leffe Radieuse,3.77
MacTarnahan's Inkblot Baltic Porter,3.77
Black Oak Double Chocolate Cherry Stout,3.77
Jong,3.77
Nor'Wester Raspberry Weizen,3.77
Cerveza Lopez,3.77
Bengal Bay IPA,3.77
Ungespundetes Landbier,3.77
Goosinator,3.77
Smuttynose Pumpkin Ale,3.77
Dominion Brown Ale,3.77
McNeill's Scotch Ale,3.77
Slipstream Cream Ale,3.77
Nickel Brook Trillium Pale Ale,3.77
Nicholson's Cask Ale,3.77
Triple 7 Marker Pale Ale,3.77
Dixie O'Flynns Stout,3.77
Lily Flagg Milk Stout,3.77
Big Red Bock,3.77
Malt's Sansuikei Tenno-san Kyoto-Nishi,3.77
Dominion Summer Wheat 2006,3.77
Chocolate Covered Cherry Stout,3.77
Saint Arnold Divine Reserve #1,3.77
The Beast,3.77
Oatmeal Pale Ale,3.77
Elevator 13th Floor Pale Ale,3.77
Hopping Mad,3.77
Monks Café Svea Pale Ale,3.77
Great Lakes The Saison With Low Self-Esteem,3.77
Blue Ridge HopFest,3.77
Hoplicious Imperial India Pale Ale,3.77
Short's Anniversary Ale Part Deux 2007 - Dry Hop Version,3.77
Jean De Nivelles Blonde,3.77
A Shot In The Dark,3.77
Barley's Jack Frost Winter Warmer,3.77
Minuteman Rye Ale,3.77
Great Lakes Citrus Blast,3.77
Schwartz Brewery Pale Ale,3.77
Robert Johnson's Hellhound On My Ale,3.77
Twisted Pine Le Petit Saison,3.77
Short's Sustenance Black Bier,3.77
Peg Leg (Cask W/ Montmorency Tart Cherries & Dry Hopped),3.77
Cerveja Do Amor,3.77
"Heaven, Maybe?!",3.77
Stegmaier Brewhouse Bock,3.77
Sockeye El Capitan India Brown,3.77
Great Laked No Doubt Astouted,3.77
Capital Dark,3.77
Tucher Dunkles Hefe Weizen,3.77
Red Eye Rye,3.77
Affligem Dubbel,3.77
Trojan Pale Ale,3.77
AC Golden German Pilsener,3.77
Tourmaline Abbey Ale,3.77
Rocky Mountain Red,3.77
Up In Smoke,3.77
Portsmouth Lupe's Wild Rice Thang,3.77
Anacortes Amber,3.77
Potosi Pilsener,3.77
Great Crescent Mild Ale,3.77
Boulder Creek Golden Bock Ale,3.77
Summer Sunsation,3.77
Augrenoise,3.77
Hobson's Choice,3.77
Ma Premiere Blonde,3.77
Copper John Scotch Ale,3.77
Lagunitas Sirius Ale,3.77
Farmhouse 8,3.77
Bourbon Barrel Aged Cant Dog,3.77
La Patente,3.77
De Koninck Excelsior,3.77
Moa Noir,3.77
Naked Fish,3.77
Thomas Jefferson's Tavern Ale,3.77
Hop Fusion,3.77
Paolo's Ol #56 Winter Wheat Wine,3.77
Scarlet Fire Rauchbier,3.77
Angelus,3.77
Class VI Golden Lager,3.77
Koekelaring,3.77
January's Ale,3.77
Fels Krone Pilsener,3.77
Whig Street Blonde Ale,3.77
White Pepper Hefeweizen,3.77
Sagebrush Classic Pilsner,3.77
Brewer's Reserve Octoberfest,3.77
Gösser Dark Beer,3.77
Choke Collar Tripel,3.77
Brew Moon Planetary Porter,3.77
Bitter & Twisted,3.77
Padawan Pale Ale,3.77
Montreal Hell,3.77
L'amère à Boire,3.77
Adventure Fest,3.77
Brynäs Supporteröl,3.77
Ilkley Black,3.77
100 Meter Ale,3.77
El Toro Yo,3.77
Provisions Series: Bierbauch,3.78
Mornington Peninsula IPA,3.78
Hale's O'Brien's Harvest Ale,3.78
Peanut Butter Cup Stout,3.78
Library Big Nose Bitter,3.78
Pumpkin Spice Ale,3.78
Anniversary Cherry Ale,3.78
Peach Wheat,3.78
Berliner Weisse,3.78
Autumn Maple,3.78
La Binchoise Brune Tradition,3.78
Witbier,3.78
Wagner Ungespundetes Lagerbier,3.78
Bloody Red Ale,3.78
Batemans VE Day Bitter,3.78
Founders Froot Kissile,3.78
Devassa Negra (Tropical Dark),3.78
Jameson's Irish Red,3.78
Abdijbier Ter Dolen,3.78
Weltenburger Pils,3.78
Blondine,3.78
Session Ale #38: Wheat Hop,3.78
Blackberry Porter,3.78
Shenandoah Oak Barrel Aged Millennium Ale,3.78
Hogwarts Kölsch,3.78
Sweet Josie Brown Ale,3.78
4 The Love Of Peat,3.78
Rockfish Wheat,3.78
Bert Grant's Deep Powder Winter Ale,3.78
Rock Chuck Rye,3.78
Ramstein Blonde Wheat Beer,3.78
Pioneer Belgian Red,3.78
Evil 8° Belgian-Style Dubbel Ale,3.78
Mort Subite Oude Gueuze,3.78
Vapeur De Bises,3.78
Koerseklakske,3.78
Belgian Dubbel,3.78
Oracle,3.78
Skipping Girl Summer Ale,3.78
Belgian Nightmare,3.78
Bretty Yeti,3.78
Amazing Grace,3.78
Old 320 Barleywine,3.78
Noble Trappist Ale,3.78
Riedenburger Emmerbier,3.78
White Birch Wrigian,3.78
Great Lakes Locktender Lager,3.78
American Strong Ale,3.78
Emersons Taieri George,3.78
Winnebago Wheat,3.78
Raspberry Wit,3.78
RealTail Collaboration 2011 (with Real Ale),3.78
Irish Amber,3.78
Rock Art IPA (II),3.78
Thomas Jeffe-Weizen,3.78
Post Coloniale,3.78
Boomer's Canadian Red Ale,3.78
L'Esprit Saison,3.78
Scanlan IPA,3.78
Unplugged Old English Porter,3.78
XS McRogue Scotch Ale,3.78
Raspberry Strong Ale,3.78
Nutcracker Ale,3.78
Dark Star Oatmeal Stout,3.78
Ellis Island Double Malt Gold Lager,3.78
Monkshof Dunkel,3.78
Greif-Bräu Hell,3.78
Off The Rails,3.78
Delta,3.78
Crimson (IPA Project #5),3.78
Irish Ale,3.78
Orbit ESB,3.78
Everards Pitch Black,3.78
Shamrock Stout,3.78
Midsummer Pale Ale,3.78
11th Anniversary Double IPA,3.78
Dikanski Vechori,3.78
Darkside Brown Porter,3.78
4x4 Ale (15th Anniversary),3.78
Friar Weisse,3.78
Brook Ridge Bock,3.78
Kesselring Bockbier,3.78
Colorado Indica,3.78
Meltdown,3.78
Earl Of Snohomish,3.78
Saison Du'rango,3.78
Smokin' Amber Ale,3.78
Super French IPA - French Oak Aged Super Friends IPA,3.78
Lavery Imperial Red Ale,3.78
The Beast Grand Cru,3.78
Starbock,3.78
Sea Monster (Devil's Share Whiskey Oak Chip Aged),3.78
Hambleton Stallion,3.78
Creamery Lane Amber,3.78
Willimantic Downtown Willi IDA,3.78
Hooligan Brown Lager,3.78
Glacier Harvest '08 Wet Hop Beer (100 Barrel Series #24),3.78
Dithmarscher Pilsener,3.78
Opa Opa,3.78
Okult No1 Blanche,3.78
Gordon Biersch Rauchbier,3.78
Verrückte Stadt German Pils,3.78
Sweetwater Vienna,3.78
Belhaven Scottish Ale,3.78
Hauenstein,3.78
Detroit Hip Hops,3.78
TimBRRR,3.78
Sleepy Dog Ridgeback IPA,3.78
Insidious Imperial Stout,3.78
Rye'd Piper,3.78
Hop Drop IPA,3.78
Xbeeriment Barack (Xbeeriment #44),3.78
Innis & Gunn Canada Day 2011 Edition,3.78
1896 Wood Island Old Ale,3.78
Kelso Recessionator,3.78
Off-Kilter Scottish Ale,3.78
Duck-Rabbit Märzen,3.78
Reutberger Josefi Bock,3.78
Gold Digger Northwest Lager,3.78
Trader Joe's 2009 Vintage Ale,3.78
Schinner Markator,3.78
Solstice Stout,3.78
Blue Point Pale Ale,3.78
Spiced Mid- Winter Ale,3.78
Hell Hath No Fury Ale,3.78
Holy Matrimony-Ale,3.78
Stella Blue,3.78
Deep Enders Dark Porter,3.78
Anne Bonny Irish Stout,3.78
Whip Ale,3.78
Limited Edition IPA NV,3.78
Oktoberfest Beer,3.78
Fox IPA,3.78
Woodshed Red,3.78
Birra Alla Banana,3.78
Sacrilège,3.78
Bonfire Kristal Weizen,3.78
Aviator Amber Lager,3.78
Mill Street Winter Bock,3.78
Rudolph Red,3.78
McNeill's Summer Bitter,3.78
Bitchin' Camero,3.78
Prussias Pride ESB,3.78
Dark Night Porter,3.78
Ancient Brown Ale,3.78
Lahnsteiner Zwickel Bier,3.78
Impériale Citrouille,3.78
Carolina India Pale Ale,3.78
Ziemassv&#275;tku Christmas Beer,3.78
Cinderbock,3.78
Briar Creek Towhead Ale,3.78
La Botteresse Brune,3.78
Timber Hog,3.78
Michael,3.78
Oyster Strong Ale,3.78
Jopen Extra Stout,3.78
Wieckse Witte,3.78
Hoppy Blonde,3.78
Dubbel Abbey,3.78
Weasel Paw Pawpaw Pale Ale,3.78
Second Wind Pale Ale,3.78
Liquid Lobotomy Stout,3.78
Perigosa Imperial IPA,3.78
O.P.P. ESB,3.78
Eli's Cream Ale,3.78
Bete Blanche Belgian-Style Tripel,3.78
Kiltlifter,3.78
Bretwalda,3.78
New Holland Moxie Sour Ale,3.78
Nathanderal,3.78
Craftsman Oyster Stout,3.78
Grisette Blonde,3.78
IP'eh!,3.78
Dark Helmet Schwartz,3.78
Nitro Red,3.78
Clipper City Reserve IPA,3.78
X Ale,3.78
Rustic Red,3.78
La Djean Triple,3.78
Gahan House Brown,3.78
Brakeshoe Porter,3.78
Millennium Lager,3.78
Fisherman's Ale,3.78
Hop Slayer,3.78
Thomas Creek Banana Split Stout,3.78
Contorter,3.78
T.R.'s Vienna Lager,3.78
Quincedence,3.78
Indie Alehouse Belgian IPA,3.78
Sparkle Party,3.78
