beer/brewerId,beer_names,brewer_average
3098,"Fire Dog Smoked Wheat, Doghouse Dunkelweizen, Big Dog's Real Draft, Belgian Witbier, Big Dog's Scottish Ale, Mango Madness Ale, Cranberry Ale, Chile Dog, K-9 Kolsch, Cherry Light, Holy Cow! Original Pale Ale, Red Hydrant Ale, Moon Dog Barleywine, Big Dog's Bitches Brew, Belgium Dubbel, Kat-h-ator Doppelbock, Peach Wheat, Dirty Dog I.P.A., Chocolate Lab Porter, Puff Dogg Smoked Porter, Strawberry Blonde Ale, War Dog Double IPA, Bohemian Pilsner, Strawberry Cream Ale, Octoberfest, Big Dog's Dog's Bollocks, Small Beer, Big Dog's Doppel Weizenbock, El Perro Diablo Belgian Ale, Big Dog's Belgian White, Cherry Wheat Ale, USA IPA, 38 Special, Hop Harvest Ale, Kilt Sniffer Strong Scotch Ale, Tailwagger Wheat, All-Americanine Cream Ale, Big Dog's Belgian Strong Ale, Honey Amber Ale, Alpha Dog Double Red, Leglifter Light, Black Lab Stout, Sled Dog",3.74
4440,"Alpenbier, Dinkel Einsiedler, Einsiedler Bier Lager Hell, Rosengasse Bier Olten Dinkel",3.74
4443,"New Town 11° Dark Lager, New Town 11° Light Lager",3.74
5058,"Outlaw - Stars & Stripes, Rooster's - Sven's Revenge, Rooster's - Licorice Stout, Ringo, Outlaw - Dead Or Alive, Angry Yank IPA, Rooster's - Rooster's, Rooster's - Hooligan, Rooster's - Yankee, Outlaw - Nit-Wit, Rooster's - Yorkshire Pale Ale (YPA), Rooster's - Wild Mule, Leghorn, Rooster's - Cream, Rooster's - Five Horsehoes, Outlaw - Amarillo, White Rose, Outlaw - Oyster Stout, Rooster's - Mocha Stout",3.74
559,"Sutro Chocolate Milk Stout, Bourbon Barrel Aged Payback Porter, Shylock Maibock, Mickey Finn Imperial Red Ale, Imperial California Common, Snatch Racket India Pale Lager, White Lightning American Wheat Beer, Hop Napalm, 11th Anniversary Scottish Ale, Bootlegger Black Lager, Imperial Common (Whiskey Barrel Aged), Prohibition Ale, Old Godfather Barley Wine-Style Ale, Butchertown Black, Satchmo Stout, Molls Mild, Brewer's Reserve Old Godfather Barley Wine, Payback Porter, Imperial Wheat, 3X IPA, Rum Runner Rye, Big Daddy IPA, Double Knock Bock, Untouchable Pale Ale, Tallulah Blonde, Agent Orange, Vendetta, Betrayal Imperial Red, The Don, Ritual Coffee Payback Porter, Public Enemy Pilsner, Barrel-aged Hunter's Point Porter, Scarface Stout, Hunter's Point Porter (Aged On Cacao Nibs), Hop Candy, Betrayal, Double Daddy Imperial India Pale Ale, Collaborative Evil 09 - Double Blonde Action Ale, Midnight Run India Black Ale IBA, Zin Barrel Porter",3.74
5830,"Hacklberg Dunkel, Hacklberg Urhell, Hacklberg Hefeweizen, Bayerwald Brotzeitbier, Hacklberg Jakobi Weißbier Hell, Hacklberg Jubiläumsbier, Hacklberg Dultfestbier",3.74
587,"Celebration, Black River Brown, Willy's Wee Heavy, Dusseldorf Alt Bier, Stone Barn Stout, Steel Bridges Brown, Batch 1000 Brewmaster's Reserve, Chocolate Stout, German Valley Amber, Joe's Oatmeal Stout, Hookerman's Light Ale, Harvest Ale, American Pale Ale, English Pale Ale, Bartleyville Rye, Cup 'o Joes Coffee Stout, Grist Mill Golden Ale, Oktoberfest, Little Jacob's Milk Stout, Ponytail Pale Ale, Best Bitter, Long Valley Nut Brown Ale, Lazy Jake Porter",3.74
624,"6288 Stout, Tuckerman's Pale Ale, ALTitude, Headwall Alt",3.74
68,"Doggie Style Classic Pale Ale, In De Wildeman Farmhouse IPA, Dogtoberfest, Double Dog Double Pale Ale, Backyard Ale, Wild Dog Barrel-Aged Gonzo Imperial Porter, Old Scratch Amber Lager, Brettanomyces Bourbon Barrel Aged Gonzo, Secret Stash, Fresh Hop Ale, K-9 Cruiser Winter Ale, Table For Two, Dog Schwarz, Kerberos Tripel, Wild Dog Double Pale Ale, Snake Dog IPA, Wild Dog Barrel-Aged Horn Dog, Single Hop Imperial IPA (Simcoe), Wild Dog Coffee Stout, Barrel-Aged Gonzo Imperial Porter, Horn Dog Barley Wine Style Ale, In-Heat Wheat, Pearl Necklace Oyster Stout, Single Hop Imperial IPA (El Dorado), Imperial Hefeweizen, Road Dog Porter, Wild Dog Weizenbock, The Fear, Raging Bitch Belgian-Style IPA, Garde Dog, Wild Dog Collaborator Doppelbock, Hot Dog Ginger Ale, Heller Hound Old Ale, Single Hop Imperial IPA (Centennial), Tire Bite Golden Ale, Gonzo Imperial Porter, Flying Dog Extra Special Gonzo, Wild Dog Coffee Stout (Batch 2), Kujo Imperial Coffee Stout, Heller Hound Bock Beer, Wild Dog Colorado Saison, Woody Creek White",3.74
684,"Leavenworth Boulder Bend Dunkelweizen, Fish Tale Poseidon's Imperial Stout (Barrel Aged), Fish Tale River Run, Old Woody, Fish Tale Organic Blonde Ale, Fish Tale Poseidon's Imperial Stout, Fish Tale Leviathan Barleywine, Fish Tale Detonator Doppelbock Lager, Leviathan (Merlot Barrel Aged), Fish Tale India Pale Ale, Fish Tale Amber Ale, Leavenworth Friesian Pilsener, Old Chum Ale, Thornton Creek, Leavenworth Blind Pig Dunkelweizen, Reister Pilsner, Old Grumpy, Fish Tale Monkfish Belgian-Style Triple, Fish Tale Wild Salmon Pale Ale, Bourbon Barrel Aged 10 Squared, 10 Squared Fish Tale Ale, Leavenworth Bakke Hill Black Lager, Fish Tale Winterfish, Colypso, Leavenworth Nosferatu Red Ale, Märzen, Monkfish Triple (Barrel Aged), Catfish Brown, 50 Fathoms ESB, Leavenworth Oktoberfest Bier, Grumpy Old Dennis, Swordfish, Starfish Imperial Red Ale, Fish Tale Trout Stout, Trout Stout, Leavenworth Light, Leavenworth Eightmile Alt, Mud Shark Porter, Leavenworth Hodgsons India Pale Ale, Leavenworth Whistling Pig Wheat Ale",3.74
7639,"Rolinck Friedensreiter Bräu, Alex Rolinck Feines Lagerbier, Rolinck Weizen, Pilsner Premium",3.74
764,"Blue Point Spring Fling, Blue Point Crop Circle Extraterrestri - Ale Amber Ale, Blue Point Blueberry, Blue Point Toasted Lager, Lessing's, Blue Point Old Howling Bastard, Blue Point Brown Beaver Pilsner, Blue Point Double Blonde Ale, Blue Point Rye Knot Hop, Blue Point Delta Blue Session Ale, Blue Point No Apologies Imperial IPA, Blue Point English Porter, Blue Point Rye Knot Weisse, Blue Point Golden Ale, Blue Point IPA, Blue Point Pale Ale, Blue Point Porter, Hoptical Illusion, Blue Point Oatmeal Stout, Blue Point White IPA, Blue Point Rastafa Rye Ale, Blue Point Imperial Stout, Blue Point (Sour) Cherry Imperial Stout, Blue Point Summer Ale, Blue Point Dunkel Weiss, Blue Point Organic Ale, Blue Point Toxic Sludge, Hefeweizen, Blue Point Extra Special Bitter, Blue Point Pilsner, Blue Point Wet Hops Experiment, Blue Point 10th Anniversary IPA, Blue Point Oak Aged Toxic Sludge, Blue Point Winter Ale, Blue Point Oktoberfest, Belgian Pale Ale, Bourbon ESB, Blue Point Spring Fest, Blue Point French Oak Winter Ale, Blue Point Lambic, Blue Point Whiskey Barrel Aged Rye Beer, Blue Point Bruin Bitter, Blue Point Imperial Pilsner, Blue Point's Mother Pumpkin Ale",3.74
7685,"Brown Ale, Cluster Fuggle, Oktoberator, Good Ass Barley Wine, Sour Mash Red, 1850 London Porter, Russian Imperial Stout",3.74
772,"Vervifontaine Bière Brune De Noël, Vervifontaine Bière Du Fagnard Blonde, Vervifontaine Bière Du Lion, Vervifontaine Bière Du Fagnard Rousse (aka Red), Swaf, Vervifontaine Red, Vervifontaine La Hervoise",3.74
779,"Adnams Regatta, Marks & Spencer Southwold IPA, Adnams 93 Celebration Ale, Adnams Ghost Ship, Adnams Old Ale, Adnams Victory Celebration Ale, Adnams Southwold Mild, Adnams Innovation, Adnams Gunhill, Adnams Belgian Abbey Ale, Adnams Spiced Winter Beer, Adnams Fisherman, Adnams Lighthouse, Adnams May Day, Marks & Spencer Southwold Winter IPA, Adnams SSB (Suffolk Special Bitter), Adnams Explorer, Marks & Spencer Southwold Summer Beer, Adnams Yuletide, Marks & Spencer Southwold Dark Ale, Adnams American Style IPA, Jolly, Adnams Bitter, Adnams Tally-Ho, Solebay Celebratory Beer, Southwold German Style Wheat Beer, Adnams Spindrift, Adnams Broadside Strong Original, Adnams Broadside, Adnams Southwold Bitter, Adnams Southwold Winter Beer, Adnams East Green Carbon Neutral, Adnams Oyster Stout",3.74
8148,"Edenton Fat Friar Belgian Wheat, Edenton King David's Red, Edenton Surrender Monkey Farmhouse Ale, Edenton Horniblow's Tavern American Ale, Edenton Winter Cheer Royal Stout, Edenton Helles Angel, Edenton Pumpkinhead Ale, Edenton PickleSchticker Pilsner, Edenton Halfe Wit, Edenton Joseph Hewes Revolutionary Ale, Edenton Pale Ale, Edenton Coffee Stout, Edenton Horniblow's Tavern English Ale, Edenton Uncle Nut's Nut Brown Ale, Edenton Big Boss IPA",3.74
84,"Edelweiss Weissbier Snowfresh, Edelweiss Gamsbock Weizenbock, Edelweiss Dunkel Weissbier, Edelweiss Kristallklar Weissbier, Edelweiss Hefetrub, Edelweiss Weissbier",3.74
878,"Oasis Zoser Oatmeal Stout, Tut Brown Ale, Oasis ESB, Scarab Red, Pale Ale",3.74
909,"Wallula Red, Hefeweizen, Clover Island Summer Lager, Dry Irish Stout, I.W.A. India Winter Ale, India Pale Ale, Sternwheeler Stout, Hop Warrior, Runaway Red, MCZA Wit Pleasure, Fresh Hop IPA, Harvest Pale Ale, 2005 Barley Wine (Triple IPA, Doppelbock, 2008 Barley Wine (Triple IPA), 9-1-1 India Pale Ale, Extra Special Bitter (ESB), Brown Ale, Barrel Aged IPA, Vanilla Bean Oak IPA, The Tangerine ExBEERience Hefeweizen Ale, Ice Harbor Barley Wine Style Ale, Columbia Kölsch, Fiesta Cervesa, 2006 Barley Wine (Triple IPA), Düsselfdorf Style Alt Ale, 2004 Barley Wine (Peat Smoked Barley Wine)",3.74
10005,"Clugny III, Pierre Blanche, Sornin, Trouille, Perle Verte, Charliendine, La Cloche Rouge, L'Egyptienne",3.73
10097,"Pickwick Ale, Harpoon Golden Wizard, Harpoon IPA, Harpoon Leviathan - Triticus, Harpoon Pilsner, Harpoon Leviathan - Big Bohemian Pilsner, Harpoon Leviathan - Quad, Harpoon Leviathan - Saison Royale, Harpoon Wild Ale, Harpoon Leviathan - Imperial Rye, Jimbo & The Technicolor Hop Sack, Harpoon Catamount Maple Wheat (100 Barrel Series #26), Harpoon Glacier Harvest '10 Wet Hop Ale (100 Barrel Series #33), Harpoon Pott's Landbier (100 Barrel Series #32), Oak Aged Ale, Harpoon Potiron, Barrel Aged Sour Pale Ale, Harpoon Frankenfest (100 Barrel Series #16), Old Salt Ale, Harpoon Helles Blond Bock (100 Barrel Series # 27), Harpoon Maibock Beer (100 Barrel Series #09), Harpoon Brown Session Ale, Catamount Porter, Harpoon Dočesná (100 Barrel Series #38), Harpoon Island Creek Oyster Stout (100 Barrel Series #36), Harpoon Munich Type Dark Beer, Harpoon Scotch Style Ale (100 Barrel Series #06), Triticus Ale (Gewürztraminer), Harpoon Abbey Style Ale (100 Barrel Series #03), Harpoon ESB, UFO Raspberry Hefeweizen, Grateful Harvest Cranberry Ale, Catamount  8 Lives, Harpoon 3B (Barrel-Aged, Belgian, Bitter), Harpoon Homegrown Hops IPA, Bacon Bock, Steve Stewart's Firth Of Forth Ale (100 Barrel Series #22), Harpoon Belgian Pale Ale, Harpoon Oatmeal Stout (100 Barrel Series #01), Harpoon Leviathan - Baltic Porter, John Durgin Ale, Harpoon Pêche (100 Barrel Series #19), Harpoon Island Creek Oyster Stout (100 Barrel Series #30), Harpoon Summer Beer, Harpoon 2009 Chocolate Stout Brewed With Brettanomyces, Harpoon Spring Maibock, UFO Pale, Harpoon Barleywine (100 Barrel Series #04), Harpoon Refsvinginge Private Stock (100 Barrel Series #18), Harpoon Wit Beer (100 Barrel Series #02), Celtic Ale W/ Spruce Tips, Catamount Pale Ale, Harpoon Saison, Harpoon Wild Hibernian, Harpoon Framboise (100 Barrel Series #11), Harpoon Winter Warmer, Harpoon Single Hop ESB (100 Barrel Series #31), Uncle Fester, UFO Pumpkin, Harpoon Old Rusty's Red Rye Ale (100 Barrel Series #23), Triticus Ale (100 Barrel Series #10), Harpoon Alt Ale (100 Barrel Series #05), Harpoon Leviathan - Uber-Bock, Harpoon Ale, Winsdor Brewery 10th Anniversary Ale, Harpoon Octoberfest Beer, Harpoon Oak Aged Imperial IPA, English Olde Ale, Harpoon Catamount Maple Wheat (100 Barrel Series #35), Wild Turkey Barrel Aged Barleywine, Harpoon Crystal Wheat, Harpoon English Style Old Ale (100 Barrel Series #17), Rodney's Solera, Harpoon Leviathan - Imperial Red Ale, Harpoon Weizenbock (100 Barrel Series #21), Glacier Harvest '08 Wet Hop Beer (100 Barrel Series #24), Mitis, Harpoon Leviathan - Barleywine Style Ale, Barley House 10 Year Pale Ale, UFO White, Harpoon Vermont Spruce Tip Ale (100 Barrel Series #39), Harpoon Rauchfetzen (100 Barrel Series #25), Harpoon Bohemian Pilsner, Harpoon Rich & Dan's Rye IPA (100 Barrel Series #37), Harpoon Saison (100 Barrel Series #14), Harpoon Leviathan - Baltic Porter (Barrel-Aged W/ Brett), Harpoon Ginger Wheat (100 Barrel Series #29), Harvard 1636 Ale, Harpoon Tripel, Harpoon IPA (Oak Aged), Harpoon Union Street Revival Ale (100 Barrel Series #07), Harpoon Glacier Harvest '09 Wet Hop (100 Barrel Series #28), Barrel Aged Munich Dark, Triticus Ale (Buffalo Trace Straight Bourbon Whiskey), Jed's Donkey, Harpoon Bohemian Pilsner (100 Barrel Series #15), Harpoon Spiced IPA  (IPA Mole), Harpoon Oak Aged Dunkel (100 Barrel Series #34), Saison Various, Harpoon Glacier Harvest Wet Hop Beer (100 Barrel Series #20), Catamount Octoberfest Beer, Harpoon Kellerbier (100 Barrel Series #13), UFO Hefeweizen, Vampire's Nemesis, Harpoon Smoked Porter (100 Barrel Series #08), Harpoon Leviathan - Imperial IPA, Harpoon Imperial Stout (100 Barrel Series #12), Harpoon Chocolate Stout, Belgian Sour On Cherries, Harpoon Celtic Ale",3.73
101,"Melbourn Bros. Cherry, Melbourn Bros. Apricot, Melbourn Bros. Strawberry",3.73
1090,"Monster Mash, Oompa Loompa Chocolate Stout, Tomahawk Pale Ale, Hop-a-Long Cascady IPA, Punched In The Rye, Darkside Schwarzbier, South Paw, Hazlenut Stout, Coconut Stout, Erie Porter, Rye-a-saurus, Nickel Plate Porter, Saison De Spring, Smoked Porter, Cyclops, Hop Goblin, Exuberator, Rocky River Pirate Light, Hilter Kilter Scottish Ale, R F Brown, Mexicali Smoke, White Widow, Earthquaker Pale Ale, Monkey Off My Bock, Plutonium Pilsner, Blueberry Ale, Monkey Paw, Dragons Milk Stout, Artisan Saison, Mojo Mocha Java Porter, Blitzkrieg Alt-Fest, Space Monkey, Blitzen Berry: Wildberry Wheat, Elmwood Cabin Fever, Hop A Long Pale Ale, Sawney Bean Scottish Ale, Kohlminator Bock, Subchaser Hefe-Weizen, White Chocolate Espresso Stout, Northern Lights, Stormy Water Cream Stout, Zwickel Keller Bier, Bombardier Brown Ale, St. Festivus, Christmas Ale",3.73
11715,"Pale Ale, Holiday Ale, Red Rye Ale, Newark IPA, Wheat Ale, Dry Stout, IPA, Sweet Stout, Pumpkin Ale",3.73
11747,"ESB, Phoenix, Abbey Dubbel, Celtic Red, Melanie IPA, Yarra Valley Pilsner, 2 Hills Maibock, Hargreaves Hill Russian Imperial Stout, Keller, Hargreaves Hill Pale, Porter, Hefeweizen, Stout",3.73
11814,"Sawmill Ale, Coal Porter, Tubros Pale Ale, True Scot Ale, Main Street Wheat, Barry's Best Bitter, Neapolitan Milk Stout, Vienna Ale, Big Pavilion Pale Ale, Raspberry Wheat, Bamberg Rauchbier, Oval Beach Blonde Ale, Indian Summer S.I.P.A., Butler Street Brown, Bramling Porter, Baltic Porter, Boathouse Stout, Stars And Stripes, Pier Cove Porter, Singapore IPA, ESB Amber",3.73
11961,"La Botteresse Ambree, La Botteresse Miel, La Botteresse Blonde, La Botteresse Brune, La Botteresse Noire",3.73
12502,"Coffee Dopplebock, Oktoberfest, Hop Harvest Pale Ale, Irish Red Ale, Witz End Wheat, Bourbon Barrel Aged Scotch Ale, Luscious Black, Grapefruit IPA, Re-animator, Double Trouble Dopplebock, Tigers Eye, Arcturus Belgian Ale, Hub City Stout, Farmhouse Coffee Porter, Alpha Prospector, RYEzome Red, Parkin's Dark, Deercamp Smoked Porter",3.73
13242,Nihede Soft-type Beer,3.73
13278,"Half & Half, Oirase Dark Lager, Oirase Pilsner",3.73
14365,"Kingpin Kolsch, Monkey Fist Barley Wine, Yorkshire Porter, Log Towne Lager, Aracauna ESB, Seneca Pale Ale, Broken Shovel Stout, Centennial, Growlers I.P.A., Firkin - Twig & Berries Kolsch, Alley Way Amber, Olde Towne Alt, Brass Lantern I.P.A., Pumpkin Haze, Kolsch Ale",3.73
15976,"Zonnestraal, Hopla, Vorst, Avondrood, Donder",3.73
15997,"Orlio Organic Common Ale, Orlio Organic Seasonal Black Lager, Orlio Organic Seasonal India Pale Ale",3.73
16048,"Black Eye PA, Beer With Hops: 100% Centennial Version, Imperial Red, Barleywhine, Orange Blossom, Asleep At The Wheel, Loudmouth Soup, Beer With Hops: 100% Amarillo, Pencil Pusher, Edward 40 Hands Malt Liquor, Inaugural Pale Ale, Glenn Annie Golden, Milk Stout, The J, Five Foot Shadow, Just Plain Pale, Bowling & Beyond, Morbius Double I.P.A., Quad (Pinot Barrel), Patterson Porter, Belgian Dark Strong, Tiny Bubbles, Bourbon Barrel Aged Imperial Stout, The Pope, White Star XPA, Pilfers Pale Ale, Hollister Hefeweizen, Scotch Ale, Black Oak Stout, Belgian Country Pale Ale, Push & Pull, Table 42 Red, Beer With Hops: 100% Nelson, Hippie Kicker, Crosseyed & Painless, India Brown Ale, Anniversary Ale, Lemon Ale, 2:01 IRA, Pig Man Pale Ale, Magic Clamps Weizenbock, Little Scotty, India Red Ale, Irish Dry Stout, Abbey Dubbel, H.I.P.A., Beer For Brit, Sorachi San, Fairview Farmhouse Ale, Black Ice Imperial Stout, Beachside Blonde, Pumpkin Ale, German Alt, Kristalweiss, Hip Hop, Pumpkin Saison, Shaky Hands, Contract Killer, Big Box Brown, Angry Sun",3.73
16057,"Bikini Blonde Lager, Flyin' Hi.P.Hay, Big Swell IPA, Mana Wheat, Pueo Pale Ale, CoCoNut Porter",3.73
16071,"Choclate Stout, Porter, Black Bock, Beligian Wit, Raspberry Wheat, Scottish Ale, Mexican Lager, Warlock Wheat Beer, Windmill Pale Ale",3.73
162,"Stone Cat Blonde Ale, Stone Cat Octoberfest, Stone Cat Pumpkin Ale, Stone Cat Scotch Ale, Stone Cat I.P.A., Ipswich India Pale Ale (I.P.A.), Mercury Best Bitter, Stone Cat Blueberry, Ipswich Harvest Ale, Ipswich ESB, Ipswich Dark Ale, Stone Cat Winter Ale, Stone Cat Wheat Beer, 1084 Barley Wine Ale, Stone Cat Hefeweizen, Ipswich Winter Ale, Ipswich Nut Brown Ale, Ipswich Castle Hill Barley Wine, Stone Cat E.S.B., Stone Cat Ale, Ipswich Whipple House Old Ale, Ipswich Summer Ale, Stone Cat Barley Wine, Eagle Brook Saloon's Blueberry Ale, Ipswich Choate Bridge Imperial Stout, Farmington River Blonde Ale, Ipswich Original Ale, Farmington River Mahogany Ale, Dog Pound Porter, Farmington River Brown Ale, Ipswich 20th Anniversary Imperial Pale Ale, Ipswich Oatmeal Stout, Ipswich 1722 Commemorative Porter, Local Harvest Five Mile Stock Ale, Farmington River Hop River IPA",3.73
16534,"Tribute, Funkelryesen, Elemental, Discovery, Craftsman, M.P.A, Paradox, Stonecutter, Perfection",3.73
16867,"Springdale Amber Ale, Extra Special Bitter Ale, Hop Valley India Pale Ale, Virgin Stout, Jamaican Style Lager",3.73
1794,"Prohibition Porter, Biere De Garde, Organic Wit, Keller Pilsner, Imperial India Pale Ale (DIPA), Irish Style Red, Pumpkinator, Amber Waves Ale, Hefeweizen, ESB, Dortmunder, Belgian Pale, Cream Ale, Saint Adrian's Alt, Oatmilk Stout, Octoberfest, Maibock, 2G IPA, Rye Baby Ale, Southern Brown Ale, Ten, Red, Wheat, And Blue, Vanilla Bean Porter, Belgian Dark, Fuel, Roggen Rye, Honey Lager, Scottish Ale, English Summer Ale, Raspberry Wheat, Belgian Gold, Double D, Cherry Wheat Incident, Pale Rider Ale, Dunkelweizen, Foam Noir, Capitol Kolsch",3.73
18086,"Old Tannery Brown Ale, Tarbox Cream Stout, Ex-Wife Extra Bitter, State Budget Red Ale, Impact Pale Ale, Chazmo Altbier, What's Happening IPA, Dog Days Summer Wheat Ale, For Richer Or Poorter, Sow Your Oats Stout, Cassk-Kickin' IPA, Alewife Ale, Mudflap Springbock, Basement Bitter, Dunkel John's Band, What's Hoppenin' XPA, Summer Bitter Summer Not, Smelt Camp Strong Ale, Tented Kilt Scottish Ale, Bug Lager",3.73
18359,"ESB, Wheat, Three Steve Stout, Brownoser, IPA, Big Hoppy, Hefeweizen, Abijah Rowe",3.73
19101,Bays Breaker,3.73
1926,"Decadence, Voodoo Alt, Phelan's Ten Hills Pale Ale, Semper Fi, Noonan's Stout, Pilsner, Sleepy Hollow, Ambush Ale, E. S. B., Black Forest, Oz Wit, Ilchester Ale, Marzen, M.F. (Maryland's Finest), Bock Of The Bat, Cluster Bock, Big Red Bock, Jack Frost Bock, Kolsch, Bohemian Pilsner, Illuminator, Firecracker Bock, Maibock, Otay Dunkel Weizen, Van Dam Alt, Doppelbock, Redrum Ale, X Terminator, X.O. Tripplebock, Oatmeal Stout, Penny Dee Pale Ale, Alt, Dunkel, I P A, Sour Cherry Bomb, Boomerang Lager",3.73
20658,"Ballz Deep Double IPA, Wheelchair, British Pale Ale, Barrel Aged Port Royal Stout W/ Vanilla Beans, Smoked Porter, Rude Parrot, Cascadian Dark Ale, Hop Prophet, Santa's Smokin' Winter Warmer, Cutt's Ale, Saison Du Sept Mers, Port Royal Stout",3.73
21336,"Mike Duggan #55 English Ale, Mike Duggan #12 Ontario Ale, Mike Duggan #03 German Pilsner, Mike Duggan #06 ESB, Mike Duggan #10 Triple, Mike Duggan #09 IPA, Mike Duggan #18 Bock, Mike Duggan #08 London Porter, Mike Duggan #04 Kölsch, Mike Duggan #07 Stout, Mike Duggan #19 Trappist Ale (\"Trappist #10\"), Mike Duggan #13 Weissbier, Mike Duggan #05 Asian Lager, Mike Duggan #99 (#18) Double IPA, Mike Duggan #13 (#05) Festbier, Mike Duggan #24 Altbier, Mike Duggan #12 Canadian Wheat, Mike Duggan #19 Maibock, Mike Duggan #17 Czech Pilsener",3.73
2171,"The Raj IPA, Kilt Lifter Scottish Style Ale, Motley Bru RyePA, Pumpkin Porter, Hopsquatch Barleywine, Barrel Aged Belgian Black, The Little Saison That Could, Hefeweizen, Hop Knot, Belgian Black, Alt Ball And Chain, Winter Wobbler 2007, Endless Summer Ale, Oatmeal Stout, Frog IPA, Winter Wobbler 2010, Sirius Black, Leroy Brown, Sunbru Kölsch-Style Ale, Hoof Hearted Wit, Co-op Mild AK Ale, Fool's Gold, Double Knot, 8th Street Ale, Old Porter, Portero Chingón - Wood Aged, Chipotle Stout, Winter Wobbler 2011, T. Golden Pil, McCarthy's Red, Poppin' Pils, Bonehead Red Ale, Arizona Peach, Diablo Rojo, ML209, Pitch Fork, Blonde Ale, Gosebier",3.73
